map_simple_use,premise_age,height_bucket,total_count,global_average_fc
Residential,"1960-1979,Pre 1919",8-9m,0,
Residential,"1960-1979,Pre 1919",80-90m,0,
Residential,"1960-1979,Pre 1919",9-10m,0,
Residential,"1960-1979,Pre 1919",90-100m,0,
Residential,"1960-1979,Unknown date",0-2m,0,
Residential,"1960-1979,Unknown date",10-12m,0,
Residential,"1960-1979,Unknown date",100-200m,0,
Residential,"1960-1979,Unknown date",12-14m,0,
Residential,"1960-1979,Unknown date",14-16m,0,
Residential,"1960-1979,Unknown date",16-18m,0,
Residential,"1960-1979,Unknown date",18-20m,0,
Residential,"1960-1979,Unknown date",2-3m,0,
Residential,"1960-1979,Unknown date",20-25m,0,
Residential,"1960-1979,Unknown date",25-30m,0,
Residential,"1960-1979,Unknown date",3-4m,0,
Residential,"1960-1979,Unknown date",30-35m,0,
Residential,"1960-1979,Unknown date",35-40m,0,
Residential,"1960-1979,Unknown date",4-5m,0,
Residential,"1960-1979,Unknown date",40-45m,0,
Residential,"1960-1979,Unknown date",45-50m,0,
Residential,"1960-1979,Unknown date",5-6m,0,
Residential,"1960-1979,Unknown date",50-55m,0,
Residential,"1960-1979,Unknown date",55-60m,0,
Residential,"1960-1979,Unknown date",6-7m,0,
Residential,"1960-1979,Unknown date",60-70m,0,
Residential,"1960-1979,Unknown date",7-8m,0,
Residential,"1960-1979,Unknown date",70-80m,0,
Residential,"1960-1979,Unknown date",8-9m,0,
Residential,"1960-1979,Unknown date",80-90m,0,
Residential,"1960-1979,Unknown date",9-10m,0,
Residential,"1960-1979,Unknown date",90-100m,0,
Residential,1980-1989,0-2m,0,
Residential,1980-1989,10-12m,54841,2.679619262960194
Residential,1980-1989,100-200m,4,42.75
Residential,1980-1989,12-14m,12074,3.6679642206393903
Residential,1980-1989,14-16m,5489,3.8926944798688288
Residential,1980-1989,16-18m,2551,4.103880831046649
Residential,1980-1989,18-20m,1020,4.651960784313726
Residential,1980-1989,2-3m,0,
Residential,1980-1989,20-25m,894,4.984340044742729
Residential,1980-1989,25-30m,251,7.4541832669322705
Residential,1980-1989,3-4m,453,1.0
Residential,1980-1989,30-35m,113,9.29203539823009
Residential,1980-1989,35-40m,48,11.020833333333334
Residential,1980-1989,4-5m,5427,1.0
Residential,1980-1989,40-45m,31,14.419354838709678
Residential,1980-1989,45-50m,13,15.692307692307692
Residential,1980-1989,5-6m,62263,1.737629089507412
Residential,1980-1989,50-55m,13,17.384615384615383
Residential,1980-1989,55-60m,10,17.4
Residential,1980-1989,6-7m,85269,1.995531787636773
Residential,1980-1989,60-70m,7,20.285714285714285
Residential,1980-1989,7-8m,200848,2.023102047319366
Residential,1980-1989,70-80m,5,24.4
Residential,1980-1989,8-9m,557257,2.034947968352125
Residential,1980-1989,80-90m,1,30.0
Residential,1980-1989,9-10m,212320,2.0921250941974376
Residential,1980-1989,90-100m,2,26.0
Residential,"1980-1989,1990-1999",0-2m,0,
Residential,"1980-1989,1990-1999",10-12m,0,
Residential,"1980-1989,1990-1999",100-200m,0,
Residential,"1980-1989,1990-1999",12-14m,0,
Residential,"1980-1989,1990-1999",14-16m,0,
Residential,"1980-1989,1990-1999",16-18m,0,
Residential,"1980-1989,1990-1999",18-20m,0,
Residential,"1980-1989,1990-1999",2-3m,0,
Residential,"1980-1989,1990-1999",20-25m,0,
Residential,"1980-1989,1990-1999",25-30m,0,
Residential,"1980-1989,1990-1999",3-4m,0,
Residential,"1980-1989,1990-1999",30-35m,0,
Residential,"1980-1989,1990-1999",35-40m,0,
Residential,"1980-1989,1990-1999",4-5m,0,
Residential,"1980-1989,1990-1999",40-45m,0,
Residential,"1980-1989,1990-1999",45-50m,0,
Residential,"1980-1989,1990-1999",5-6m,0,
Residential,"1980-1989,1990-1999",50-55m,0,
Residential,"1980-1989,1990-1999",55-60m,0,
Residential,"1980-1989,1990-1999",6-7m,0,
Residential,"1980-1989,1990-1999",60-70m,0,
Residential,"1980-1989,1990-1999",7-8m,0,
Residential,"1980-1989,1990-1999",70-80m,0,
Residential,"1980-1989,1990-1999",8-9m,0,
Residential,"1980-1989,1990-1999",80-90m,0,
Residential,"1980-1989,1990-1999",9-10m,0,
Residential,"1980-1989,1990-1999",90-100m,0,
Residential,"1980-1989,Post 1999",0-2m,0,
Residential,"1980-1989,Post 1999",10-12m,0,
Residential,"1980-1989,Post 1999",100-200m,0,
Residential,"1980-1989,Post 1999",12-14m,0,
Residential,"1980-1989,Post 1999",14-16m,0,
Residential,"1980-1989,Post 1999",16-18m,0,
Residential,"1980-1989,Post 1999",18-20m,0,
Residential,"1980-1989,Post 1999",2-3m,0,
Residential,"1980-1989,Post 1999",20-25m,0,
Residential,"1980-1989,Post 1999",25-30m,0,
Residential,"1980-1989,Post 1999",3-4m,0,
Residential,"1980-1989,Post 1999",30-35m,0,
Residential,"1980-1989,Post 1999",35-40m,0,
Residential,"1980-1989,Post 1999",4-5m,0,
Residential,"1980-1989,Post 1999",40-45m,0,
Residential,"1980-1989,Post 1999",45-50m,0,
Residential,"1980-1989,Post 1999",5-6m,0,
Residential,"1980-1989,Post 1999",50-55m,0,
Residential,"1980-1989,Post 1999",55-60m,0,
Residential,"1980-1989,Post 1999",6-7m,0,
Residential,"1980-1989,Post 1999",60-70m,0,
Residential,"1980-1989,Post 1999",7-8m,0,
Residential,"1980-1989,Post 1999",70-80m,0,
Residential,"1980-1989,Post 1999",8-9m,0,
Residential,"1980-1989,Post 1999",80-90m,0,
Residential,"1980-1989,Post 1999",9-10m,0,
Residential,"1980-1989,Post 1999",90-100m,0,
Residential,"1980-1989,Pre 1919",0-2m,0,
Residential,"1980-1989,Pre 1919",10-12m,0,
Residential,"1980-1989,Pre 1919",100-200m,0,
Residential,"1980-1989,Pre 1919",12-14m,0,
Residential,"1980-1989,Pre 1919",14-16m,0,
Residential,"1980-1989,Pre 1919",16-18m,0,
Residential,"1980-1989,Pre 1919",18-20m,0,
Residential,"1980-1989,Pre 1919",2-3m,0,
Residential,"1980-1989,Pre 1919",20-25m,0,
Residential,"1980-1989,Pre 1919",25-30m,0,
Residential,"1980-1989,Pre 1919",3-4m,0,
Residential,"1980-1989,Pre 1919",30-35m,0,
Residential,"1980-1989,Pre 1919",35-40m,0,
Residential,"1980-1989,Pre 1919",4-5m,0,
Residential,"1980-1989,Pre 1919",40-45m,0,
Residential,"1980-1989,Pre 1919",45-50m,0,
Residential,"1980-1989,Pre 1919",5-6m,0,
Residential,"1980-1989,Pre 1919",50-55m,0,
Residential,"1980-1989,Pre 1919",55-60m,0,
Residential,"1980-1989,Pre 1919",6-7m,0,
Residential,"1980-1989,Pre 1919",60-70m,0,
Residential,"1980-1989,Pre 1919",7-8m,0,
Residential,"1980-1989,Pre 1919",70-80m,0,
Residential,"1980-1989,Pre 1919",8-9m,0,
Residential,"1980-1989,Pre 1919",80-90m,0,
Residential,"1980-1989,Pre 1919",9-10m,0,
Residential,"1980-1989,Pre 1919",90-100m,0,
Residential,"1980-1989,Unknown date",0-2m,0,
Residential,"1980-1989,Unknown date",10-12m,0,
Residential,"1980-1989,Unknown date",100-200m,0,
Residential,"1980-1989,Unknown date",12-14m,0,
Residential,"1980-1989,Unknown date",14-16m,0,
Residential,"1980-1989,Unknown date",16-18m,0,
Residential,"1980-1989,Unknown date",18-20m,0,
Residential,"1980-1989,Unknown date",2-3m,0,
Residential,"1980-1989,Unknown date",20-25m,0,
Residential,"1980-1989,Unknown date",25-30m,0,
Residential,"1980-1989,Unknown date",3-4m,0,
Residential,"1980-1989,Unknown date",30-35m,0,
Residential,"1980-1989,Unknown date",35-40m,0,
Residential,"1980-1989,Unknown date",4-5m,0,
Residential,"1980-1989,Unknown date",40-45m,0,
Residential,"1980-1989,Unknown date",45-50m,0,
Residential,"1980-1989,Unknown date",5-6m,0,
Residential,"1980-1989,Unknown date",50-55m,0,
Residential,"1980-1989,Unknown date",55-60m,0,
Residential,"1980-1989,Unknown date",6-7m,0,
Residential,"1980-1989,Unknown date",60-70m,0,
Residential,"1980-1989,Unknown date",7-8m,0,
Residential,"1980-1989,Unknown date",70-80m,0,
Residential,"1980-1989,Unknown date",8-9m,0,
Residential,"1980-1989,Unknown date",80-90m,0,
Residential,"1980-1989,Unknown date",9-10m,0,
Residential,"1980-1989,Unknown date",90-100m,0,
Residential,1990-1999,0-2m,0,
Residential,1990-1999,10-12m,40431,2.480373970468205
Residential,1990-1999,100-200m,2,42.0
Residential,1990-1999,12-14m,6218,3.55467996140238
Residential,1990-1999,14-16m,2595,3.8986512524084778
Residential,1990-1999,16-18m,1458,4.205761316872428
Residential,1990-1999,18-20m,456,4.594298245614035
Residential,1990-1999,2-3m,1,1.0
Residential,1990-1999,20-25m,409,5.083129584352078
Residential,1990-1999,25-30m,116,7.189655172413793
Residential,1990-1999,3-4m,380,1.0
Residential,1990-1999,30-35m,51,10.137254901960784
Residential,1990-1999,35-40m,37,11.378378378378379
Residential,1990-1999,4-5m,3188,1.0
Residential,1990-1999,40-45m,9,14.88888888888889
Residential,1990-1999,45-50m,3,17.0
Residential,1990-1999,5-6m,44749,1.7230776106728642
Residential,1990-1999,50-55m,6,16.5
Residential,1990-1999,55-60m,3,20.666666666666668
Residential,1990-1999,6-7m,60961,1.9932579846131133
Residential,1990-1999,60-70m,2,21.5
Residential,1990-1999,7-8m,220751,2.0120814854745843
Residential,1990-1999,70-80m,1,27.0
Residential,1990-1999,8-9m,588592,2.0165598581020467
Residential,1990-1999,80-90m,0,
Residential,1990-1999,9-10m,215292,2.041868717834383
Residential,1990-1999,90-100m,0,
Residential,"1990-1999,Post 1999,Pre 1919",0-2m,0,
Residential,"1990-1999,Post 1999,Pre 1919",10-12m,0,
Residential,"1990-1999,Post 1999,Pre 1919",100-200m,0,
Residential,"1990-1999,Post 1999,Pre 1919",12-14m,0,
Residential,"1990-1999,Post 1999,Pre 1919",14-16m,0,
Residential,"1990-1999,Post 1999,Pre 1919",16-18m,0,
Residential,"1990-1999,Post 1999,Pre 1919",18-20m,0,
Residential,"1990-1999,Post 1999,Pre 1919",2-3m,0,
Residential,"1990-1999,Post 1999,Pre 1919",20-25m,0,
Residential,"1990-1999,Post 1999,Pre 1919",25-30m,0,
Residential,"1990-1999,Post 1999,Pre 1919",3-4m,0,
Residential,"1990-1999,Post 1999,Pre 1919",30-35m,0,
Residential,"1990-1999,Post 1999,Pre 1919",35-40m,0,
Residential,"1990-1999,Post 1999,Pre 1919",4-5m,0,
Residential,"1990-1999,Post 1999,Pre 1919",40-45m,0,
Residential,"1990-1999,Post 1999,Pre 1919",45-50m,0,
Residential,"1990-1999,Post 1999,Pre 1919",5-6m,0,
Residential,"1990-1999,Post 1999,Pre 1919",50-55m,0,
Residential,"1990-1999,Post 1999,Pre 1919",55-60m,0,
Residential,"1990-1999,Post 1999,Pre 1919",6-7m,0,
Residential,"1990-1999,Post 1999,Pre 1919",60-70m,0,
Residential,"1990-1999,Post 1999,Pre 1919",7-8m,0,
Residential,"1990-1999,Post 1999,Pre 1919",70-80m,0,
Residential,"1990-1999,Post 1999,Pre 1919",8-9m,0,
Residential,"1990-1999,Post 1999,Pre 1919",80-90m,0,
Residential,"1990-1999,Post 1999,Pre 1919",9-10m,0,
Residential,"1990-1999,Post 1999,Pre 1919",90-100m,0,
Residential,"1990-1999,Pre 1919",0-2m,0,
Residential,"1990-1999,Pre 1919",10-12m,0,
Residential,"1990-1999,Pre 1919",100-200m,0,
Residential,"1990-1999,Pre 1919",12-14m,0,
Residential,"1990-1999,Pre 1919",14-16m,0,
Residential,"1990-1999,Pre 1919",16-18m,0,
Residential,"1990-1999,Pre 1919",18-20m,0,
Residential,"1990-1999,Pre 1919",2-3m,0,
Residential,"1990-1999,Pre 1919",20-25m,0,
Residential,"1990-1999,Pre 1919",25-30m,0,
Residential,"1990-1999,Pre 1919",3-4m,0,
Residential,"1990-1999,Pre 1919",30-35m,0,
Residential,"1990-1999,Pre 1919",35-40m,0,
Residential,"1990-1999,Pre 1919",4-5m,0,
Residential,"1990-1999,Pre 1919",40-45m,0,
Residential,"1990-1999,Pre 1919",45-50m,0,
Residential,"1990-1999,Pre 1919",5-6m,0,
Residential,"1990-1999,Pre 1919",50-55m,0,
Residential,"1990-1999,Pre 1919",55-60m,0,
Residential,"1990-1999,Pre 1919",6-7m,0,
Residential,"1990-1999,Pre 1919",60-70m,0,
Residential,"1990-1999,Pre 1919",7-8m,0,
Residential,"1990-1999,Pre 1919",70-80m,0,
Residential,"1990-1999,Pre 1919",8-9m,0,
Residential,"1990-1999,Pre 1919",80-90m,0,
Residential,"1990-1999,Pre 1919",9-10m,0,
Residential,"1990-1999,Pre 1919",90-100m,0,
Residential,"1990-1999,Unknown date",0-2m,0,
Residential,"1990-1999,Unknown date",10-12m,0,
Residential,"1990-1999,Unknown date",100-200m,0,
Residential,"1990-1999,Unknown date",12-14m,0,
Residential,"1990-1999,Unknown date",14-16m,0,
Residential,"1990-1999,Unknown date",16-18m,0,
Residential,"1990-1999,Unknown date",18-20m,0,
Residential,"1990-1999,Unknown date",2-3m,0,
Residential,"1990-1999,Unknown date",20-25m,0,
Residential,"1990-1999,Unknown date",25-30m,0,
Residential,"1990-1999,Unknown date",3-4m,0,
Residential,"1990-1999,Unknown date",30-35m,0,
Residential,"1990-1999,Unknown date",35-40m,0,
Residential,"1990-1999,Unknown date",4-5m,0,
Residential,"1990-1999,Unknown date",40-45m,0,
Residential,"1990-1999,Unknown date",45-50m,0,
Residential,"1990-1999,Unknown date",5-6m,0,
Residential,"1990-1999,Unknown date",50-55m,0,
Residential,"1990-1999,Unknown date",55-60m,0,
Residential,"1990-1999,Unknown date",6-7m,0,
Residential,"1990-1999,Unknown date",60-70m,0,
Residential,"1990-1999,Unknown date",7-8m,0,
Residential,"1990-1999,Unknown date",70-80m,0,
Residential,"1990-1999,Unknown date",8-9m,0,
Residential,"1990-1999,Unknown date",80-90m,0,
Residential,"1990-1999,Unknown date",9-10m,0,
Residential,"1990-1999,Unknown date",90-100m,0,
Residential,Post 1999,0-2m,0,
Residential,Post 1999,10-12m,131434,2.531886726417822
Residential,Post 1999,100-200m,9,47.333333333333336
Residential,Post 1999,12-14m,15652,3.479044211602351
Residential,Post 1999,14-16m,5413,3.945316829854055
Residential,Post 1999,16-18m,3742,4.51282736504543
Residential,Post 1999,18-20m,1052,5.0456273764258555
Residential,Post 1999,2-3m,12,1.0
Residential,Post 1999,20-25m,943,5.559915164369035
Residential,Post 1999,25-30m,338,7.195266272189349
Residential,Post 1999,3-4m,1899,1.0
Residential,Post 1999,30-35m,143,9.678321678321678
Residential,Post 1999,35-40m,63,11.73015873015873
Residential,Post 1999,4-5m,2424,1.0
Residential,Post 1999,40-45m,32,13.96875
Residential,Post 1999,45-50m,25,15.44
Residential,Post 1999,5-6m,43848,1.5911558109833972
Residential,Post 1999,50-55m,12,17.833333333333332
Residential,Post 1999,55-60m,10,19.1
Residential,Post 1999,6-7m,42541,1.9908323734750006
Residential,Post 1999,60-70m,20,20.05
Residential,Post 1999,7-8m,219847,2.0203186761702456
Residential,Post 1999,70-80m,7,25.571428571428573
Residential,Post 1999,8-9m,791840,2.022413618912912
Residential,Post 1999,80-90m,7,25.428571428571427
Residential,Post 1999,9-10m,359017,2.0444435778807133
Residential,Post 1999,90-100m,5,29.8
Residential,"Post 1999,Pre 1919",0-2m,0,
Residential,"Post 1999,Pre 1919",10-12m,0,
Residential,"Post 1999,Pre 1919",100-200m,0,
Residential,"Post 1999,Pre 1919",12-14m,0,
Residential,"Post 1999,Pre 1919",14-16m,0,
Residential,"Post 1999,Pre 1919",16-18m,0,
Residential,"Post 1999,Pre 1919",18-20m,0,
Residential,"Post 1999,Pre 1919",2-3m,0,
Residential,"Post 1999,Pre 1919",20-25m,0,
Residential,"Post 1999,Pre 1919",25-30m,0,
Residential,"Post 1999,Pre 1919",3-4m,0,
Residential,"Post 1999,Pre 1919",30-35m,0,
Residential,"Post 1999,Pre 1919",35-40m,0,
Residential,"Post 1999,Pre 1919",4-5m,0,
Residential,"Post 1999,Pre 1919",40-45m,0,
Residential,"Post 1999,Pre 1919",45-50m,0,
Residential,"Post 1999,Pre 1919",5-6m,0,
Residential,"Post 1999,Pre 1919",50-55m,0,
Residential,"Post 1999,Pre 1919",55-60m,0,
Residential,"Post 1999,Pre 1919",6-7m,0,
Residential,"Post 1999,Pre 1919",60-70m,0,
Residential,"Post 1999,Pre 1919",7-8m,0,
Residential,"Post 1999,Pre 1919",70-80m,0,
Residential,"Post 1999,Pre 1919",8-9m,0,
Residential,"Post 1999,Pre 1919",80-90m,0,
Residential,"Post 1999,Pre 1919",9-10m,0,
Residential,"Post 1999,Pre 1919",90-100m,0,
Residential,"Post 1999,Unknown date",0-2m,0,
Residential,"Post 1999,Unknown date",10-12m,0,
Residential,"Post 1999,Unknown date",100-200m,0,
Residential,"Post 1999,Unknown date",12-14m,0,
Residential,"Post 1999,Unknown date",14-16m,0,
Residential,"Post 1999,Unknown date",16-18m,0,
Residential,"Post 1999,Unknown date",18-20m,0,
Residential,"Post 1999,Unknown date",2-3m,0,
Residential,"Post 1999,Unknown date",20-25m,0,
Residential,"Post 1999,Unknown date",25-30m,0,
Residential,"Post 1999,Unknown date",3-4m,0,
Residential,"Post 1999,Unknown date",30-35m,0,
Residential,"Post 1999,Unknown date",35-40m,0,
Residential,"Post 1999,Unknown date",4-5m,0,
Residential,"Post 1999,Unknown date",40-45m,0,
Residential,"Post 1999,Unknown date",45-50m,0,
Residential,"Post 1999,Unknown date",5-6m,0,
Residential,"Post 1999,Unknown date",50-55m,0,
Residential,"Post 1999,Unknown date",55-60m,0,
Residential,"Post 1999,Unknown date",6-7m,0,
Residential,"Post 1999,Unknown date",60-70m,0,
Residential,"Post 1999,Unknown date",7-8m,0,
Residential,"Post 1999,Unknown date",70-80m,0,
Residential,"Post 1999,Unknown date",8-9m,0,
Residential,"Post 1999,Unknown date",80-90m,0,
Residential,"Post 1999,Unknown date",9-10m,0,
Residential,"Post 1999,Unknown date",90-100m,0,
Residential,Pre 1837,0-2m,0,
Residential,Pre 1837,10-12m,19151,2.416688423581014
Residential,Pre 1837,100-200m,0,
Residential,Pre 1837,12-14m,5171,3.179462386385612
Residential,Pre 1837,14-16m,4102,3.4434422233057047
Residential,Pre 1837,16-18m,4204,3.733824928639391
Residential,Pre 1837,18-20m,2303,4.584455058619192
Residential,Pre 1837,2-3m,0,
Residential,Pre 1837,20-25m,3246,4.9953789279112755
Residential,Pre 1837,25-30m,665,5.535338345864662
Residential,Pre 1837,3-4m,49,1.0
Residential,Pre 1837,30-35m,98,6.040816326530612
Residential,Pre 1837,35-40m,16,6.5
Residential,Pre 1837,4-5m,39,1.0
Residential,Pre 1837,40-45m,1,15.0
Residential,Pre 1837,45-50m,2,13.0
Residential,Pre 1837,5-6m,2376,1.8181818181818181
Residential,Pre 1837,50-55m,0,
Residential,Pre 1837,55-60m,0,
Residential,Pre 1837,6-7m,5393,1.9935101056925644
Residential,Pre 1837,60-70m,0,
Residential,Pre 1837,7-8m,15451,2.0272474273509804
Residential,Pre 1837,70-80m,0,
Residential,Pre 1837,8-9m,56611,2.0445496458285493
Residential,Pre 1837,80-90m,0,
Residential,Pre 1837,9-10m,42477,2.0671657602938063
Residential,Pre 1837,90-100m,0,
Residential,Pre 1919,0-2m,0,
Residential,Pre 1919,10-12m,16600,2.52355421686747
Residential,Pre 1919,100-200m,0,
Residential,Pre 1919,12-14m,2728,3.3673020527859236
Residential,Pre 1919,14-16m,949,4.293993677555322
Residential,Pre 1919,16-18m,442,4.751131221719457
Residential,Pre 1919,18-20m,157,5.356687898089172
Residential,Pre 1919,2-3m,0,
Residential,Pre 1919,20-25m,130,5.315384615384615
Residential,Pre 1919,25-30m,27,5.62962962962963
Residential,Pre 1919,3-4m,277,1.0
Residential,Pre 1919,30-35m,3,7.333333333333333
Residential,Pre 1919,35-40m,1,12.0
Residential,Pre 1919,4-5m,423,1.0
Residential,Pre 1919,40-45m,0,
Residential,Pre 1919,45-50m,0,
Residential,Pre 1919,5-6m,7896,1.692629179331307
Residential,Pre 1919,50-55m,0,
Residential,Pre 1919,55-60m,0,
Residential,Pre 1919,6-7m,15958,1.9924802606842962
Residential,Pre 1919,60-70m,0,
Residential,Pre 1919,7-8m,32629,2.0245180667504368
Residential,Pre 1919,70-80m,0,
Residential,Pre 1919,8-9m,93629,2.0249602153179036
Residential,Pre 1919,80-90m,0,
Residential,Pre 1919,9-10m,80804,2.024961635562596
Residential,Pre 1919,90-100m,0,
Residential,"Pre 1919,Unknown date",0-2m,0,
Residential,"Pre 1919,Unknown date",10-12m,0,
Residential,"Pre 1919,Unknown date",100-200m,0,
Residential,"Pre 1919,Unknown date",12-14m,0,
Residential,"Pre 1919,Unknown date",14-16m,0,
Residential,"Pre 1919,Unknown date",16-18m,0,
Residential,"Pre 1919,Unknown date",18-20m,0,
Residential,"Pre 1919,Unknown date",2-3m,0,
Residential,"Pre 1919,Unknown date",20-25m,0,
Residential,"Pre 1919,Unknown date",25-30m,0,
Residential,"Pre 1919,Unknown date",3-4m,0,
Residential,"Pre 1919,Unknown date",30-35m,0,
Residential,"Pre 1919,Unknown date",35-40m,0,
Residential,"Pre 1919,Unknown date",4-5m,0,
Residential,"Pre 1919,Unknown date",40-45m,0,
Residential,"Pre 1919,Unknown date",45-50m,0,
Residential,"Pre 1919,Unknown date",5-6m,0,
Residential,"Pre 1919,Unknown date",50-55m,0,
Residential,"Pre 1919,Unknown date",55-60m,0,
Residential,"Pre 1919,Unknown date",6-7m,0,
Residential,"Pre 1919,Unknown date",60-70m,0,
Residential,"Pre 1919,Unknown date",7-8m,0,
Residential,"Pre 1919,Unknown date",70-80m,0,
Residential,"Pre 1919,Unknown date",8-9m,0,
Residential,"Pre 1919,Unknown date",80-90m,0,
Residential,"Pre 1919,Unknown date",9-10m,0,
Residential,"Pre 1919,Unknown date",90-100m,0,
Residential,Unknown date,0-2m,0,
Residential,Unknown date,10-12m,10438,2.151657405633263
Residential,Unknown date,100-200m,9,38.0
Residential,Unknown date,12-14m,1278,3.5305164319248825
Residential,Unknown date,14-16m,477,4.360587002096436
Residential,Unknown date,16-18m,263,4.737642585551331
Residential,Unknown date,18-20m,115,5.826086956521739
Residential,Unknown date,2-3m,53,1.0
Residential,Unknown date,20-25m,67,6.253731343283582
Residential,Unknown date,25-30m,14,9.071428571428571
Residential,Unknown date,3-4m,3739679,1.0
Residential,Unknown date,30-35m,3,8.0
Residential,Unknown date,35-40m,0,
Residential,Unknown date,4-5m,3387,1.0
Residential,Unknown date,40-45m,0,
Residential,Unknown date,45-50m,1,17.0
Residential,Unknown date,5-6m,29003,1.9411784987759886
Residential,Unknown date,50-55m,3,16.0
Residential,Unknown date,55-60m,4,20.5
Residential,Unknown date,6-7m,19425,1.9978378378378379
Residential,Unknown date,60-70m,5,23.0
Residential,Unknown date,7-8m,43250,2.0114219653179193
Residential,Unknown date,70-80m,4,27.5
